1027487	533599	2	68336,976,117743,200644,49546,237,1027487	1224,1236,135623,641,662,533599
378633	88830	2	1239,91061,1385,186817,1386,378633	1117,1161,1162,159191,137816,88830
428733	1443675	2	1224,1236,91347,543,547,428733	2323,49928,1443675
869277	1705894	1236	135623,641,662,869277	135622,72275,2742,1705894
1211235	1581215	2	1224,1236,135622,267890,22,1211235	201174,1760,85006,85019,1696,1581215
882024	220696	2	1117,1161,1185,1186,882024	1224,28211,82117,33807,220696
1535674	1294683	1236	91347,543,613,1535674	135614,32033,40323,1294683
349926	983872	1760	2037,2049,45035,349926	85011,2062,1883,983872
1465949	1510021	2	1239,91061,1385,186817,1055323,1465949	201174,1760,85006,85023,33882,1510021
1761077	230529	2	201174,1760,85007,1762,1763,1761077	68336,976,117743,200644,49546,61432,230529
595316	1355831	2	68336,976,117747,200666,84566,84567,595316	1117,1301283,1118,167375,1355831
1634695	1380674	1236	72274,468,497,1634695	135614,32033,40323,1380674
533540	1755520	2	1224,1236,135623,641,662,533540	1239,91061,1385,186817,1386,1755520
1109283	1273945	2	1239,91061,1385,186817,400634,1109283	1224,1236,72274,135621,286,1273945
595446	1490402	2	203682,203683,112,126,265488,595446	1224,1236,72274,135621,286,1490402
619665	1680928	2	1224,1236,135623,641,662,619665	1239,91061,186826,186827,1375,1680928
531251	1206446	2	68336,976,117743,200644,49546,237,531251	201174,1760,85007,85025,1827,1206446
387094	1036500	2	68336,976,117743,200644,49546,237,387094	201174,1760,85011,2062,1883,1036500
1566347	379693	2	1224,68525,28221,69541,213422,28231,1566347	1117,1189,29417,83541,379693
1635364	1096932	2	1224,1236,72274,135621,286,1635364	1239,909932,909929,31977,29465,1096932
1181646	1414570	2	1239,91061,1385,90964,1279,1181646	1224,28211,356,82115,227292,28105,1414570
430853	523379	28211	204441,41295,41296,430853	204455,31989,58840,523379
1486171	406346	2	1239,91061,1385,186817,1386,1486171	1224,1236,91347,543,583,406346
423156	33065	1224	28211,356,119045,407,423156	1236,118884,32036,33065
255078	1191279	2	201174,1760,85006,85023,2034,255078	1224,68525,29547,213849,72293,209,210,1191279
1444233	171981	2	1224,1236,91347,543,561,562,1444233	201174,1760,85012,83676,2013,171981
652432	131426	2	1224,1236,91347,543,626,652432	2323,49928,131426
1495137	1340664	2	1239,91061,186826,33958,1253,1495137	1224,1236,135623,641,662,1340664
1200504	1165994	2	1224,1236,118969,118968,776,1200504	1117,1301283,1118,1125,1165994
265669	1050184	2	1239,91061,1385,186820,1637,1639,265669	1117,1161,1162,748770,1166,1050184
990379	1486294	2	2323,49928,990379	68336,976,117743,200644,49546,417127,1486294
306224	321335	2	1224,1236,72274,135621,286,306224	1117,1301283,1118,1129,321335
412329	1254691	2	1239,91061,1385,186817,1386,412329	1224,28216,80840,75682,963,1254691
1645172	990425	2	1224,1236,91347,543,570,1645172	1239,91061,1385,186817,1386,990425
207814	1154793	2	1224,1236,135614,32033,83618,207814	1239,91061,186826,1300,1301,1311,1154793
203986	748330	2	1224,28211,82117,33807,203986	1239,91061,1385,186817,1386,748330
561694	563337	2	2323,49928,561694	1224,1236,72274,135621,286,563337
1271028	1391122	2	1239,91061,1385,186822,44249,1271028	201174,1760,85007,85026,2053,1391122
1571987	683006	2	1224,1236,72274,135621,286,1571987	1239,91061,1385,186817,1386,683006
748195	1220994	2	1224,28211,356,82115,227290,379,748195	1239,91061,1385,186817,400634,1220994
522485	539843	1224	68525,29547,213849,72294,194,522485	28211,356,119045,407,539843
167938	1713088	2	1117,1301283,1118,102231,167938	1224,1236,135614,32033,83618,1713088
1711910	1132494	2	1224,1236,135622,72275,226,1711910	201174,1760,85011,2062,1883,1132494
1445793	1029631	2	1224,28211,356,41294,374,1445793	201174,1760,85006,85023,1029631
404550	709660	49928	404550	709660
1002575	585260	1224	28216,80840,119060,32008,1002575	1236,135619,28256,2745,585260
1402641	1468100	2	1239,91061,1385,90964,1279,1280,1402641	1224,1236,72274,135621,286,1468100
1642974	745380	506	222,1642974	359336,745380
1565855	755945	2	1239,91061,1385,186817,400634,1565855	1224,1236,91347,543,629,1649845,632,755945
423172	394919	2	201174,1760,85006,85023,2034,423172	1224,1236,135619,28256,2745,394919
1180058	329858	2	1224,1236,135623,641,662,1180058	1239,91061,1385,186822,329857,329858
461677	691706	2	2323,49928,461677	201174,1760,85007,85025,1827,691706
29442	1426301	2	1224,1236,72274,135621,286,136843,29442	2323,49928,1426301
1678428	1158608	91061	1385,186817,1386,1678428	186826,81852,1350,155618,1158608
1270156	1548526	2	1239,91061,1385,186817,1270155,1270156	201174,1760,2037,38987,105426,1548526
928846	677135	1236	91347,543,547,928846	135623,641,662,677135
1466942	1304799	2	1239,91061,1385,186817,1055323,1466942	1224,28211,204441,41295,191,1304799
384273	1325324	2	1224,28211,356,119042,41292,384273	201174,1760,85007,85025,1827,1325324
1770580	1761961	2	1239,91061,1385,186817,1386,1770580	201174,1760,85011,2062,1883,1761961
1697897	1280850	2	68336,976,117743,200644,313602,403978,1697897	1239,91061,1385,186817,1386,1280850
1438628	1302981	2	1224,28211,356,41294,374,1438628	2323,49928,1302981
381322	1034213	2	2323,49928,381322	1224,28211,356,119045,407,1034213
1271761	1755601	2	1239,91061,1385,186817,1386,1271761	201174,1760,85004,31953,1678,1755601
1444156	942906	1224	1236,91347,543,561,562,1444156	28216,119066,33809,942906
406099	1282902	2	1224,1236,135613,72276,406099	201174,1760,85011,2062,2063,1282902
755631	1256997	2	2323,49928,755631	1224,1236,91347,543,570,571,1256997
1689619	111340	2	201174,1760,85006,85023,33882,1689619	1224,28211,356,41294,374,111340
1697001	1005495	2	201174,1760,85008,28056,1873,1697001	1224,1236,91347,543,561,562,1005495
301467	1247942	2	201174,1760,85006,85023,2034,301467	1224,28211,204455,31989,258255,1247942
1315482	1190145	49928	1315482	1190145
403676	1038591	2	1239,91061,1385,186817,1386,403676	1224,1236,135622,267888,53246,1038591
455718	1207923	1760	85007,1762,1763,455718	85011,2062,1883,1207923
1418289	1032618	2	1239,91061,1385,90964,1279,1280,1418289	1224,1236,72274,135621,286,1032618
936075	165976	2	1239,909932,909929,31977,42214,936075	2323,49928,165976
1413798	1261553	2	1224,1236,91347,543,32199,9,1413798	68336,976,117743,200644,49546,104267,1261553
1535013	450709	2	1224,1236,72274,135621,286,1535013	201174,1760,52018,78537,450709
1110575	315046	2	201174,1760,85012,83676,2013,1110575	1224,1236,135623,641,662,315046
760770	1260136	2	1239,91061,186826,1300,1301,1313,760770	1224,68525,28221,29,80811,31,32,1260136
437996	1394804	1239	91061,1385,186825,40298,437996	186801,186802,186803,186928,1394804
1231482	1480940	2	1239,91061,1385,186817,1386,1231482	1224,28211,356,119045,407,1480940
496863	1203563	2	2323,49928,496863	201174,1760,85007,1653,1716,1203563
695751	1508033	2	1239,91061,1385,186817,1386,86661,1396,695751	1224,1236,91347,543,547,1508033
1365421	1051579	1224	1236,72274,135621,286,1365421	28211,356,82115,227290,379,1051579
497079	521938	1224	28216,80840,80864,12916,497079	28211,204458,76892,75,521938
302680	712328	1224	28216,119066,33809,302680	1236,91347,543,579,712328
741124	540984	2	1224,1236,91347,543,613,741124	1117,1161,1162,748770,1166,540984
1446488	1448447	2	1117,1301283,1150,1481159,1481160,1446488	201174,1760,85007,1762,1763,77643,1773,1448447
285887	1287924	1236	135622,267888,53246,285887	72274,135621,286,1287924
1411362	624641	1236	72274,135621,286,1411362	135619,28256,2745,624641
1355098	489600	2	1224,1236,91347,543,561,562,1355098	1239,91061,186826,1300,1301,489600
1700529	1403835	1224	28211,356,41294,374,1700529	1236,72274,135621,286,1403835
1742582	317659	2	2323,49928,1742582	1224,1236,72274,135621,286,136849,251698,317659
876740	135528	2	1224,28216,80840,119060,32008,876740	68336,976,768503,768507,89373,978,135528
502558	1005250	2	201174,84998,1643822,1643826,84111,502558	1224,28216,80840,75682,149698,1005250
1473299	1130595	2	1239,91061,1385,186817,1386,1473299	2323,49928,1130595
1630601	1268824	1236	135622,267888,53246,1630601	72274,135621,286,1268824
1267981	722922	2	201174,1760,85006,1268,1663,1267981	1224,1236,135623,641,662,722922
758829	196019	1224	1236,91347,543,561,562,758829	28211,356,41294,374,196019
1092742	1673497	1224	68525,28221,213118,213121,109168,1092742	1236,72274,468,497,1673497
434919	1321250	1224	1236,135619,28256,42054,434919	28216,80840,119060,32008,111527,28450,1321250
1175100	1382997	2	1224,68525,28221,213481,263369,146784,1175100	1239,91061,1385,186822,55080,1382997
1305878	1473283	2	2323,49928,1305878	1224,1236,91347,543,547,1473283
198342	1697033	2	1224,28211,356,82115,227292,28105,198342	1117,1301283,1118,167375,1697033
1565786	519714	1386	1565786	519714
869814	434779	1224	68525,28221,213118,213121,893,869814	28216,80840,119060,48736,434779
936208	1425748	1385	90964,1279,936208	186817,1386,1425748
1585914	1409661	2	2323,49928,1585914	1239,91061,1385,90964,1279,1280,1409661
1331062	1178397	1224	1236,91347,543,561,562,1331062	28216,206351,481,482,1178397
1532114	1241838	2	201174,1760,85006,1268,57493,1532114	1224,1236,91347,543,32199,9,1241838
1680772	1001891	1224	28216,80840,119060,32008,1680772	1236,135623,641,662,1001891
328315	1185697	1224	28211,82117,33807,328315	1236,135614,32033,338,53413,43353,1185697
424076	1330260	2	2323,49928,424076	1117,1301283,1150,240294,1330260
84992	141349	201174	84992	1760,85007,1762,1763,141349
58171	398241	2	1224,28216,119066,33809,58171	201174,1760,85011,2062,1883,398241
375843	1683907	2	201174,1760,85011,2062,1883,375843	1224,1236,72274,135621,286,1683907
504144	1302679	2	201174,1760,85007,1762,1763,504144	1224,1236,118884,265980,1302679
1477824	864969	1386	1477824	864969
1191776	1219648	2	1224,1236,1706369,1706373,48073,1191776	1239,909932,909929,31977,29465,1219648
404318	1311000	1224	28211,356,82115,227292,28105,404318	1236,72274,468,469,909768,470,1311000
1696922	588470	1224	1236,135619,28256,2745,1696922	28211,356,118882,528,588470
450677	476820	2	201174,1760,85006,85023,96492,450677	1224,28211,356,69277,28100,476820
1260230	621382	2	1224,1236,91347,543,590,28901,59201,149539,1260230	201174,1760,85011,2062,1883,621382
136	1590769	2	203691,203692,136	1224,28211,356,82115,227290,379,1590769
1028413	1122652	2	1224,1236,72274,468,497,1028413	2323,49928,1122652
1278871	1035333	2	68336,976,117743,200644,49546,237,1278871	1224,1236,72274,135621,286,1035333
1110553	238814	1224	28211,356,69277,68287,1110553	1236,135622,267890,22,238814
998640	1216225	2	1239,91061,1385,186817,1386,998640	1224,1236,135622,267888,53246,1216225
157110	386506	2	68336,976,768503,768507,89373,992,157110	1224,1236,72274,468,497,386506
1114496	101800	2	1224,28211,356,119045,407,1114496	2323,49928,101800
1675813	1747025	1883	1675813	1747025
1400023	29487	543	561,562,1400023	29487
1584152	689602	1236	135623,641,662,1584152	91347,543,613,689602
1606101	994809	2	1224,28211,356,41294,374,1606101	1117,1161,201821,1219117,994809
1085787	1270390	2	1224,28211,356,69277,68287,1085787	201174,1760,85006,1268,1663,1270390
1662029	1438881	2	51290,74201,326457,417295,1662029	201174,1760,85007,1762,1763,77643,1773,1438881
183593	745194	2	1239,186801,186802,186807,1562,183593	201174,1760,85011,2062,1883,745194
210559	1078791	1224	28216,119066,33809,210559	1236,135622,267890,22,1078791
1408064	1474903	2	2323,49928,1408064	1239,91061,186826,1300,1357,1474903
239974	1255842	2	201174,1760,85012,83676,2013,239974	1239,91061,1385,186817,1386,1255842
1533977	669405	1224	28216,80840,119060,32008,1533977	68525,29547,213849,292630,223785,669405
368566	1234380	2	1224,1236,135619,28256,2745,368566	201174,1760,85009,31957,1743,1747,1234380
1472846	861051	2	1224,1236,72274,135621,286,1472846	68336,976,768503,768507,89373,643701,861051
1484740	1189433	2	68336,976,117743,200644,49546,59732,1484740	1117,1301283,1150,54304,59512,1189433
1679146	545280	1236	91347,543,613,1679146	135613,72276,106633,545280
1489170	1450782	2	2323,49928,1489170	1224,28216,80840,119060,32008,1450782
1647639	1644904	1236	72274,468,469,1647639	91347,543,561,1644904
280098	63792	1236	135619,28256,2745,280098	135613,1046,1056,63792
1182449	1491669	2	2323,49928,1182449	1239,91061,1385,186817,1386,1491669
1328889	446399	2	1117,1301283,1150,1609595,467598,1328889	1224,28211,82117,33807,446399
521548	1323928	1224	28211,356,119045,407,521548	28216,80840,80864,283,1323928
132297	1085601	91061	186826,33958,1578,132297	1385,186817,289201,1085601
1488308	1367017	2	1117,1301283,1150,1198,1488308	201174,1760,85012,83676,2013,1367017
521275	1035109	2	201174,1760,85006,85023,2034,521275	1224,1236,135614,32033,40323,1035109
1391684	284659	2	203691,203692,1643686,143786,29521,1391684	1239,91061,1385,186817,45667,284659
1645376	1469781	2	1224,1236,91347,543,160674,1645376	1117,1161,1162,1177,1469781
132001	1467121	2	2323,49928,132001	1239,91061,1385,186817,150247,1467121
658378	1265388	2	544448,31969,186329,2146,33926,85621,180978,658378	1224,1236,91347,543,32199,9,1265388
710718	1343586	1236	72274,135621,286,710718	91347,543,547,1343586
337017	435191	2	201174,1760,85006,1268,1663,337017	1239,91061,1385,186822,44249,435191
1519337	1404479	1224	1236,91347,543,547,1519337	28211,356,41294,374,1404479
1157163	984262	2	203691,203692,1643688,170,171,1157163	68336,976,117747,200666,89374,1007,1008,984262
1663562	426572	2	1239,91061,1385,186817,1386,1663562	68336,976,117743,200644,49546,237,426572
1173497	1703517	1224	1236,91347,543,586,1173497	28211,356,82115,227290,379,1703517
